lat,lon,response,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,ppt1,ppt2,ppt3,ppt4,ppt5,ppt6,ppt7,ppt8,ppt9,ppt10,ppt11,ppt12,aet1,aet2,aet3,aet4,aet5,aet6,aet7,aet8,aet9,aet10,aet11,aet12,pet1,pet2,pet3,pet4,pet5,pet6,pet7,pet8,pet9,pet10,pet11,pet12,pack1,pack2,pack3,pack4,pack5,pack6,pack7,pack8,pack9,pack10,pack11,pack12,soilm1,soilm2,soilm3,soilm4,soilm5,soilm6,soilm7,soilm8,soilm9,soilm10,soilm11,soilm12,vpd1,vpd2,vpd3,vpd4,vpd5,vpd6,vpd7,vpd8,vpd9,vpd10,vpd11,vpd12
45.2004,-110.6241,1,-16.22866,-14.371,-14.26433,-10.39333,-5.098667,-0.9326666,2.433,1.796667,-2.324334,-5.917335,-11.97633,-14.19333,-6.763666,-3.338333,-1.155334,2.856667,8.228666,12.59,18.35333,16.97334,11.355,5.025,-2.023,-5.568,73.08633,55.77667,69.38667,66.78799,85.16699,67.31833,43.14667,42.48866,59.25233,46.462,54.86199,66.993,4.329763,3.286933,2.940979,2.160171,19.1374,29.86643,39.93085,33.98062,21.62591,13.15571,7.817243,5.550965,11.98844,12.33166,15.60877,17.26725,22.18276,29.86643,40.52888,35.03215,21.94389,14.8956,12.07665,11.52172,251.078,306.8547,376.2414,443.0294,372.668,42.56995,0,0,13.76474,54.87345,109.7355,176.7285,12.38956,9.102618,6.161639,4.00147,31.39482,40,37.17476,35.20184,38.38735,29.99709,22.17985,16.62889,0.1006368,0.1350487,0.1518696,0.2163857,0.3270132,0.4450507,0.7533549,0.7007743,0.483425,0.2936993,0.1504091,0.1055902
45.0641,-110.935,1,-14.28367,-12.19267,-11.584,-7.53,-2.377333,1.920667,4.355,4.115666,1.008667,-3.489667,-9.613667,-12.33967,-6.207334,-2.851,-0.7266667,3.323334,8.593668,13.156,19.082,17.952,12.08967,6.327666,-1.028,-4.658333,103.0307,82.45701,98.63967,91.85767,113.66,107.2903,50.75467,51.94666,72.20002,74.44801,71.498,92.26134,10.02518,8.895469,9.50971,10.65867,32.47426,44.29123,56.80396,49.35087,32.9281,20.6148,13.5709,11.23111,15.94818,16.39102,20.7323,23.03642,32.47426,44.29123,58.43404,51.60558,33.25033,21.46939,16.06104,15.33181,323.401,405.8581,504.4977,588.932,327.5458,3.268731,0,0,5.500645,53.8321,125.3301,217.5914,64.25555,55.36008,45.85038,42.61504,108.3581,110,98.20979,93.82781,102.5847,99.89588,86.32497,75.09387,0.08281348,0.1260191,0.1460669,0.2116633,0.3156592,0.4396932,0.720697,0.6888183,0.512359,0.3097384,0.1495406,0.1031488
45.4225,-110.1077,1,-15.58033,-13.71533,-13.66833,-9.947001,-4.647333,-0.5126666,2.105667,1.499,-2.180333,-5.326333,-11.353,-13.33267,-5.758333,-2.145,-0.1776666,4.238,9.235334,13.83066,18.838,17.60967,12.56433,7.001333,-1.119,-4.472666,95.51967,69.57266,94.76066,112.8513,109.878,87.493,50.13033,48.50666,74.69233,66.69967,83.52033,73.3,7.720086,6.428809,6.385365,7.311929,26.45154,38.83175,49.15921,41.92295,27.93624,18.40112,11.8451,9.18329,14.67539,15.11712,19.15738,21.27593,28.49384,38.83175,50.1245,43.55647,28.1977,19.3334,14.79038,14.09693,315.7354,385.308,480.0687,588.962,419.796,22.65327,0,0,14.71126,61.33712,144.8575,218.1574,33.0987,26.6699,20.28454,16.93064,62.23427,70,63.73777,60.31207,67.48748,62.19146,50.34637,41.16308,0.1110408,0.1682138,0.1816577,0.2478162,0.3471723,0.4680916,0.74594,0.718758,0.5214026,0.3623753,0.1855371,0.1407003
45.0102,-109.7279,1,-14.39534,-11.877,-11.74067,-7.637666,-2.172667,1.570333,5.283,5.191333,1.128,-2.879333,-9.514667,-12.03233,-5.845666,-2.156333,0.3146667,5.136,10.305,14.54367,19.91366,18.79833,13.47,8.012334,-0.7460001,-4.448,137.964,85.73499,89.26498,90.86766,90.41666,77.99232,47.56433,49.582,59.969,50.77733,88.47433,106.3217,6.988432,5.522798,5.175904,8.746328,39.31356,52.01762,64.3765,54.70292,36.7082,24.41575,11.66659,8.630863,18.13032,18.62699,23.55326,26.52399,39.31356,52.01762,70.10986,62.22889,39.70893,26.19921,18.25644,17.43186,360.6808,446.4159,535.6808,601.6319,223.1887,1.015122,0,0,3.713697,25.88401,114.3583,220.68,23.63833,18.11553,12.93963,17.53984,70,70,50.25954,42.60863,51.02245,50.81935,39.15276,30.52191,0.1158533,0.1500497,0.1798528,0.2617131,0.3806323,0.4902929,0.8462516,0.8144063,0.558628,0.368568,0.1608134,0.1155498
45.2382,-109.5368,1,-10.46533,-8.345667,-8.222668,-3.780667,1.363667,5.56,9.458001,9.302665,4.444334,1.008667,-5.369333,-8.283334,-1.517333,0.8963333,2.523667,7.341999,12.90667,17.923,23.08367,22.043,16.56967,11.23067,3.569,0.2663334,42.297,35.37733,81.30733,127.7943,105.7393,83.75999,40.25733,51.165,70.11565,59.31733,56.542,37.65867,7.769111,7.179833,8.375761,15.40009,26.37205,35.76204,46.10683,41.29456,26.48213,18.03036,9.81265,8.183221,9.90037,10.19548,12.9562,16.36328,26.37205,36.05432,48.13121,42.74867,26.70387,18.05885,10.29682,9.504961,134.6992,169.4822,246.2506,246.8481,10.23483,0,0,0,0.5393156,4.061428,56.01859,93.67725,66.22424,59.63866,54.17385,81.7616,90,88.22813,76.34681,76.98306,84.90965,88.77251,81.64842,73.46521,0.1760152,0.2252782,0.233486,0.3273449,0.4612308,0.6159626,1.070039,1.060641,0.7159386,0.5128474,0.2802931,0.219111
45.1875,-109.3972,1,-14.37833,-11.83967,-11.67633,-7.882999,-2.616,1.560667,5.434333,5.414001,0.1516667,-3.335333,-9.536666,-11.76133,-5.003334,-1.648,0.1363333,3.828334,8.908999,13.412,18.56634,17.44133,11.898,6.942667,-0.566,-3.322333,49.49034,40.31067,75.07034,127.3623,119.0917,87.60867,42.81934,48.90934,72.294,59.61234,53.07466,36.33833,8.608054,7.341589,7.499183,9.026827,34.02679,46.18433,58.23069,50.59272,32.17536,21.58579,12.44905,9.90132,16.62839,17.10354,21.64781,24.24279,34.02679,46.18433,62.22432,55.29244,33.63923,22.99394,16.75043,15.98132,183.1755,223.4862,298.5565,415.3032,234.6344,4.349978,0,0,9.754853,43.44334,96.51799,132.8563,42.41894,35.07735,27.57817,28.83389,86.84697,90,70.88066,65.47021,75.19463,73.30618,60.85713,50.9558,0.1273284,0.1686513,0.1798484,0.22268,0.315192,0.4098702,0.6948832,0.6913298,0.471031,0.328886,0.1789075,0.1549663
45.0701,-111.0672,1,-14.44833,-12.168,-11.78167,-7.549,-2.466,1.728,5.288667,5.014,0.9766666,-3.500667,-9.596002,-12.433,-6.354667,-2.746333,-0.58,3.577,8.884998,13.40233,19.408,18.24867,12.40067,6.582,-1.120667,-4.770667,116.5297,92.37099,107.572,94.491,112.741,101.4637,51.408,49.69,68.85867,76.38601,85.20968,103.9223,10.5946,9.381339,10.00553,11.33087,36.16419,49.06935,64.81344,55.36751,36.18023,22.52974,14.41084,11.90231,17.64252,18.13242,22.93493,25.51661,36.16419,49.06935,67.23359,59.25166,37.11772,23.92705,17.76739,16.96067,361.7533,454.1242,561.6962,645.6069,342.5898,2.607092,0,0,5.007297,52.61083,137.8205,241.7428,66.89425,57.51291,47.50738,45.42837,118.7471,120,103.8994,94.20093,105.0431,104.7132,90.30238,78.40006,0.09340015,0.1293283,0.1487138,0.2164958,0.3188655,0.437524,0.7684208,0.7492272,0.5089269,0.316414,0.1525995,0.09547956
45.5601,-112.0954,1,-14.01334,-12.24767,-11.244,-7.363333,-2.479,1.581,4.185333,4.205667,1.229,-3.303,-8.605667,-11.28167,-5.847666,-2.748667,-1.019333,3.015666,8.130667,12.46433,18.61834,17.27833,11.55333,5.198,-0.6143333,-3.603666,80.62867,56.58667,98.27065,109.2427,122.1023,96.13033,51.62334,41.37466,54.60267,64.28001,73.53467,69.70733,7.451027,6.21867,6.189604,7.701867,33.58841,45.15975,58.00948,49.45607,32.80624,19.78349,11.24142,8.722597,16.6557,17.17173,21.77671,24.22477,33.58841,45.15975,60.42775,53.36479,34.59727,21.88736,16.79101,15.99433,277.809,334.3956,432.6663,536.0363,334.0208,5.2382,0,0,4.030485,53.01565,126.5503,196.2576,32.19214,25.97347,19.78387,17.95473,78.81355,80,68.35859,59.45814,64.2839,59.37639,48.13499,39.41238,0.06437572,0.1166141,0.124677,0.1940107,0.29078,0.3817578,0.6580916,0.6282743,0.461681,0.2596854,0.1478169,0.1046958
45.4199,-111.5703,1,-13.28633,-11.01867,-10.334,-6.395999,-1.284667,2.764,6.859999,6.856334,2.043666,-2.389667,-8.121667,-10.87167,-5.566,-2.197333,-0.6999999,3.726667,9.187333,13.72133,19.578,18.679,12.673,6.932001,-0.5643333,-3.857,78.92867,64.328,85.98801,85.12833,101.013,92.05399,49.85766,47.35534,61.91234,64.49767,62.42733,76.24133,9.465742,8.195616,8.510611,11.75161,37.12571,50.06616,64.88702,55.75809,36.05548,23.26318,13.28237,10.65248,17.11847,17.63279,22.34442,25.144,37.12571,50.06616,69.35821,62.08852,37.82439,24.34137,17.26314,16.44403,253.5028,317.8308,403.8188,469.6613,191.1681,0.1596972,0,0,2.81261,35.18681,97.50337,173.7447,50.69758,42.50195,33.99134,38.02243,100,100,80.29082,70.44217,79.76697,83.42394,70.25236,59.59988,0.09297345,0.1455822,0.1579186,0.2335513,0.3560684,0.4775029,0.8421637,0.8249813,0.5499675,0.3419235,0.171435,0.1254174
45.5607,-111.7642,1,-11.488,-8.382999,-6.864999,-2.015,2.51,6.215667,9.240999,8.335666,3.819667,-0.09699999,-5.651667,-8.861001,0.07566662,3.526,5.806999,11.17667,16.89,21.899,27.507,26.698,20.64333,14.78233,6.004001,2.030667,14.38633,12.452,31.86933,44.82933,67.19033,69.041,32.346,32.56467,39.74333,36.17034,20.64734,12.64333,4.65162,5.360223,10.25845,32.12727,51.92316,66.2935,67.21391,48.46235,35.75807,27.90797,9.092236,4.915398,16.61724,17.36135,22.71942,32.88752,52.3786,69.99712,91.88137,80.35786,49.93929,32.7704,17.74164,15.89831,43.5519,54.04364,75.15388,26.31607,0,0,0,0,0,0.645038,17.11881,29.76215,21.27734,17.87738,18.37802,68.79971,83.31974,74.59657,39.72867,23.83098,27.81625,35.27468,30.356,25.4406,0.1482666,0.2097931,0.261833,0.4078409,0.5996687,0.7760116,1.184818,1.178024,0.7890468,0.537561,0.2516131,0.1789167
45.2479,-110.2355,1,-13.88333,-11.65433,-10.84533,-6.198333,-1.623667,2.490333,5.825333,5.208333,0.824,-2.800667,-8.622,-11.636,-3.571333,0.07100002,2.645667,7.005333,12.929,18.19633,23.91134,22.54133,16.73833,10.134,1.587333,-2.419333,82.06066,61.72633,75.57766,74.21467,86.52566,68.546,42.939,41.02067,54.731,48.47234,65.09532,76.70766,10.26695,9.508689,10.87194,18.59038,37.67058,51.49046,65.62516,54.56798,35.68924,23.39938,12.75765,10.79279,15.56853,16.01929,20.28833,23.83838,37.67058,51.91903,69.55553,60.2924,37.61565,24.16442,15.73245,14.96076,237.0155,298.7418,373.9254,382.5626,52.67257,0,0,0,0.9986738,13.61014,78.18455,154.8922,93.87556,84.36684,73.88895,95.50886,150,147.0634,122.9798,108.9687,119.5422,125.9337,113.697,102.9042,0.1368684,0.1745494,0.213902,0.3093812,0.4685971,0.6484904,1.006089,0.9505727,0.6602093,0.4192174,0.1953716,0.1287932
45.0593,-109.9285,1,-15.34967,-12.74,-13.07567,-9.010332,-3.772,0.379,4.016333,3.749334,-0.456,-3.943,-10.51433,-13.105,-6.919667,-3.041333,-0.4833333,4.420333,9.500001,13.69067,18.74166,17.877,12.29633,6.997,-1.802666,-5.611666,184.0237,120.891,111.2177,113.8553,108.0647,92.24599,53.474,53.69133,77.092,66.09467,117.5707,142.5663,7.899632,6.289258,5.942886,7.581779,35.32165,47.39643,60.31621,53.26844,34.44219,22.6014,13.18889,9.82289,17.63775,18.12659,22.92652,25.51301,35.32165,47.39643,63.27074,56.27161,35.31057,23.91392,17.76227,16.9564,496.0668,616.9578,728.1756,829.335,487.034,12.05504,0,0,9.215106,48.82354,166.3942,308.9605,27.56763,21.27836,15.33548,16.11857,68.91642,70,57.79617,53.16399,62.76181,58.84962,45.66073,35.83784,0.1022354,0.1354917,0.1550444,0.2301093,0.3530324,0.4632001,0.780579,0.7565455,0.5163425,0.3431973,0.1330677,0.08792785
45.2035,-110.741,1,-13.82267,-11.785,-11.408,-7.458001,-2.06,2.155334,5.433668,4.804333,0.5586666,-3.113667,-9.230666,-11.64167,-4.594666,-0.8559999,1.267333,5.435667,11.00367,15.76267,21.74766,20.57167,14.55367,8.307667,0.361,-3.393333,54.84633,42.28067,50.63433,51.57067,68.40234,62.63934,39.05033,43.18933,45.22001,38.85833,42.54799,50.18467,8.232461,7.624924,8.557741,10.0828,25.44261,34.72927,45.71681,39.67844,25.04597,16.0983,10.16408,8.758083,11.37781,11.70354,14.81373,16.70147,25.44261,34.73017,46.96094,40.92139,25.37658,16.46295,11.46152,10.93485,167.0412,209.3218,259.9562,297.2974,92.71146,0.13186,0,0,1.714253,18.22799,60.77599,110.9606,75.54568,67.92075,59.36303,59.37541,110,109.9195,98.88855,96.74615,101.6408,102.7183,92.55419,83.7961,0.1211631,0.1687537,0.1894617,0.2741045,0.4251153,0.5930731,0.97746,0.9136224,0.6319002,0.3827405,0.1905612,0.1358162
46.0119,-110.362,1,-15.72433,-13.334,-13.196,-9.386001,-4.374,-0.364,3.192,2.991667,-1.491333,-5.268334,-10.90533,-13.329,-6.293,-3.061,-1.358667,0.5676667,6.085335,10.91633,16.09433,15.267,9.208667,3.160334,-1.223,-4.555334,111.088,89.17698,132.7327,130.3543,141.4147,112.531,48.73966,64.62967,87.90467,86.40035,101.746,91.56033,7.829839,6.617652,6.671648,5.629587,23.63584,38.80747,51.82843,45.40727,27.75228,17.51481,11.60966,9.077225,15.87198,16.41205,20.8643,23.16744,28.70203,38.80747,52.05084,46.32313,28.19568,19.53843,16.01667,15.22573,412.4196,501.5967,634.3293,764.6837,727.0705,128.7197,0,0,26.86996,108.2024,209.9484,301.5087,35.67942,29.06177,22.39012,16.76053,61.74627,80,77.90463,74.0365,77.07849,63.98628,52.37661,43.29939,0.08095746,0.1327913,0.1443615,0.1690591,0.2548051,0.364708,0.6313878,0.6206803,0.4135132,0.2495817,0.163314,0.1204678
45.0775,-110.5578,1,-15.193,-13.369,-13.19866,-9.268667,-3.968667,0.2016667,3.166667,3.080333,-1.199333,-5.040333,-10.96567,-13.21167,-5.685667,-2.171,0.3083333,4.330999,9.889333,14.484,19.99,18.67767,12.89167,6.926666,-1.020667,-4.582333,87.72568,68.343,103.118,76.12967,125.9927,91.23901,58.47968,47.548,78.30933,62.91667,74.44633,81.00066,9.431165,8.516761,9.28914,9.735062,28.3183,38.52462,50.51262,43.8591,27.85743,17.83212,12.2696,10.32831,14.04562,14.4364,18.26078,20.23285,28.3183,38.52462,51.02517,45.03716,27.96712,18.42244,14.14527,13.50254,299.8585,368.2015,471.3195,544.9126,324.5999,4.645792,0,0,9.438027,54.30289,128.7492,209.7498,69.24603,60.7293,51.44014,44.24156,107.691,110,104.4466,99.74124,107.5383,101.6801,89.41051,79.08218,0.1042954,0.1486459,0.1710642,0.2401861,0.3636916,0.4882512,0.7936866,0.7754776,0.5244458,0.330907,0.161126,0.115104
45.0622,-110.2437,1,-15.36833,-13.09867,-12.98633,-9.093667,-3.672,0.5996667,4.074,3.535667,-0.6290001,-4.357,-10.82433,-13.19633,-6.594666,-2.795666,-0.3456666,4.531333,9.812,14.09167,19.57133,18.34833,12.756,6.625999,-1.788334,-5.427001,115.4853,78.543,85.70532,81.69701,95.34866,84.61765,49.77633,50.28766,60.52367,54.83166,85.36568,95.07933,11.40007,10.933,12.774,14.00986,29.09762,39.30366,52.27879,45.45262,28.80773,18.58491,13.16437,11.75061,14.32965,14.72678,18.62646,20.70601,29.09762,39.30366,52.85242,46.10893,28.95013,19.0104,14.43082,13.77609,342.8037,421.3468,507.052,581.6213,323.5543,4.796889,0,0,7.139538,44.50941,129.8751,224.9544,161.4321,150.499,137.7251,130.8429,207.6554,210,199.7526,196.7263,203.5903,198.228,185.0637,173.313,0.09498212,0.1359145,0.1595581,0.2455794,0.3640243,0.4859885,0.8208131,0.7748222,0.5391243,0.3251728,0.1442661,0.09890222
45.0334,-110.073,1,-14.18167,-12.08333,-11.815,-7.677333,-2.309666,1.689333,5.45,5.079333,0.9566666,-3.087,-9.647333,-12.089,-5.837667,-2.146,0.607,5.276334,10.603,15.29267,20.553,19.43233,13.98,7.972001,-0.6786667,-4.502334,91.50034,61.216,62.55767,65.70866,76.69633,77.90533,49.701,50.00701,57.64567,43.48667,67.63933,74.74434,3.81892,2.514883,1.917306,6.365206,38.32368,51.8377,61.90022,52.33633,35.07682,22.26618,9.215756,5.70582,17.57273,18.05695,22.83545,25.70059,38.32368,51.8377,69.69446,61.32481,38.89277,25.15271,17.69589,16.89483,258.4211,319.6371,382.1948,429.8085,156.799,0.3344162,0,0,2.661741,22.16314,89.80247,164.5468,6.92273,4.407849,2.490542,6.794439,40,40,24.55731,19.09202,26.89671,25.77794,16.56218,10.85636,0.1115238,0.1440887,0.1775908,0.2522773,0.3729773,0.5053253,0.8876703,0.8349743,0.5759351,0.3648539,0.1542784,0.1054223
45.1995,-109.7183,1,-13.81167,-11.43433,-11.36267,-7.233666,-2.015,2.423334,5.560667,5.208667,1.185,-2.256333,-8.871334,-11.459,-4.669333,-1.778333,0.5736667,5.077,10.24533,15.028,20.016,19.01233,13.81367,8.469334,0.3213333,-3.279999,55.47633,47.90867,58.596,110.3787,120.0583,79.35934,61.415,59.67767,76.50367,61.98234,45.35167,40.32734,9.035456,7.996024,8.518983,10.82071,29.17631,40.19775,51.65152,45.18159,29.55313,19.75698,12.12068,9.987464,13.35315,13.73542,17.38559,19.7822,29.17631,40.19775,52.48781,46.35125,29.74282,20.04202,13.45574,12.83328,166.6862,214.5949,273.1909,359.54,141.694,0.6510376,0,0,5.481309,25.11374,70.42191,110.7492,56.4928,48.49678,39.97779,42.95334,90,90,83.27416,81.78104,86.39967,87.23176,75.15459,65.16712,0.1165114,0.1500051,0.1834053,0.2590692,0.3681353,0.5124756,0.8297378,0.8103158,0.5635952,0.3992835,0.1984873,0.130557
45.3748,-110.0466,1,-13.21733,-10.84767,-10.62567,-6.528667,-1.246333,2.924,5.778334,5.586333,1.573667,-2.149,-8.615666,-10.763,-3.094666,-0.08466668,1.910333,6.336667,11.85267,16.85467,22.036,20.91,15.68967,10.04433,1.696,-1.586333,69.81867,49.84233,80.07265,107.3973,106.5953,76.29666,50.92701,47.42033,64.73699,56.52234,65.32101,54.12833,8.81467,7.845526,8.40927,12.49348,30.66275,41.64923,52.77029,46.16367,30.66397,20.17188,11.86953,9.696664,12.93503,13.32012,16.87561,19.5436,30.66275,42.04357,54.65312,48.32371,31.0348,20.50384,13.10814,12.42658,202.8936,252.7359,332.8086,396.2252,71.93255,0,0,0,1.850913,14.51153,78.92249,133.0508,57.02933,49.18379,40.77453,49.5344,90,88.09634,78.06101,73.65585,82.60279,86.14782,75.18833,65.49166,0.1475624,0.1878554,0.2037569,0.2668271,0.3906769,0.5294393,0.9107468,0.8850602,0.6272628,0.4117657,0.1959321,0.1573405
46.0547,-110.2311,1,-13.72067,-11.38367,-11.01866,-7.234333,-2.346667,1.803667,5.348,5.077001,0.6800001,-3.266,-8.933001,-11.55033,-6.121333,-2.459667,-0.6169999,2.76,8.284001,13.048,18.31833,17.52033,11.34067,5.656667,-0.9436666,-4.198667,72.64266,61.77234,90.55099,100.5827,120.6593,110.0443,48.552,57.24266,80.65199,58.79167,66.34334,60.90733,10.3611,9.333399,10.1215,11.46872,33.56279,45.99175,59.48486,52.1734,32.96236,20.90446,13.57829,11.28756,16.31638,16.8772,21.46153,24.04579,33.56279,45.99175,61.51318,54.70327,33.33642,21.9882,16.46696,15.65017,248.1354,309.9077,400.4586,491.009,292.5092,4.356709,0,0,10.17992,47.47161,113.8149,174.7223,71.13827,61.80486,51.68337,50.24707,115.3619,120,104.6228,100.6588,111.8629,105.8937,92.31544,81.02788,0.07046798,0.1231774,0.1398433,0.1903767,0.2896689,0.4063914,0.7214741,0.7150608,0.4483662,0.2757357,0.1493661,0.1108175
44.796,-112.2159,1,-15.80567,-14.01,-13.71933,-9.599001,-4.785334,-0.6043333,3.050667,2.659667,-1.215333,-5.782,-11.25333,-13.78533,-7.478666,-4.143333,-2.224333,0.01666666,5.941,11.23367,16.94133,15.749,10.56367,3.255334,-2.634,-6.204,90.28165,65.61,85.93033,80.62367,84.70667,91.23135,40.47633,43.51666,53.473,50.66667,50.23033,69.92233,6.685731,5.495317,5.38903,4.417421,21.03347,41.8074,55.99143,47.74578,30.0923,15.63809,10.1477,7.815613,17.52535,17.98227,22.71328,25.08125,30.55566,41.8074,57.27362,50.22758,32.15535,21.20475,17.63972,16.85782,270.8764,336.4865,422.4168,503.0405,489.1245,80.15689,0,0,9.808529,59.14782,109.3782,179.3005,27.29822,21.80291,16.41389,11.99646,46.64123,80,73.87543,64.63028,65.5929,51.2822,41.13451,33.3189,0.08489549,0.1342089,0.149513,0.187174,0.3094697,0.4267912,0.6920225,0.6697415,0.4911657,0.2845663,0.1467996,0.1007792
44.7815,-112.1347,1,-15.988,-13.79933,-13.306,-8.689,-3.756,0.6076667,4.876334,4.402333,-0.2716666,-4.777999,-11.04367,-13.70367,-6.910667,-3.313667,-0.7363333,1.175333,7.143334,12.31533,18.03367,16.63533,10.77067,4.336333,-1.799,-5.327667,74.09866,59.75033,74.202,77.19868,72.50567,111.0437,37.85267,45.36534,57.31466,56.85767,54.96901,60.87133,6.591035,5.438067,5.356202,4.413399,28.10908,44.2725,57.80795,49.19263,30.43748,16.4299,10.03464,7.758371,17.21832,17.66543,22.31116,24.63537,31.83047,44.2725,61.67242,53.62985,32.81035,21.39627,17.33011,16.56308,250.2569,310.0074,384.2094,461.408,364.7352,16.99347,0,0,7.214313,58.80491,113.7739,174.6452,27.44596,22.0079,16.65169,12.23829,61.34247,80,64.75047,57.36868,62.87062,51.52066,41.48603,33.72766,0.08513974,0.1339,0.1694774,0.2045499,0.3491949,0.4735778,0.7665243,0.7450963,0.4893814,0.2997044,0.1429394,0.09648385
45.2367,-109.5243,1,-11.56567,-8.879333,-9.117,-5.157334,0.04133337,4.475,8.267667,7.969667,3.256666,-0.2796667,-6.602999,-9.045668,-2.128333,0.554,2.166,6.546334,12.01633,16.925,21.99734,20.944,15.367,10.12233,2.560333,-0.4863333,43.42034,37.47133,80.357,120.329,108.5927,82.94901,40.241,48.71734,67.79334,56.382,55.56866,37.713,8.294349,7.58353,8.466253,14.35696,28.61754,38.99866,49.5681,44.0503,28.43489,19.19536,10.81833,8.995839,11.53762,11.8801,15.06514,17.98888,28.61754,39.39578,52.40305,46.31059,28.87369,19.46638,11.80638,11.08762,143.1904,180.3697,258.5743,310.0332,32.48336,0,0,0,1.505086,9.016591,62.67512,100.3881,60.64206,53.3507,46.62577,65.33882,90,87.86043,73.56862,71.98949,81.61642,87.01413,77.61093,68.61509,0.14838,0.2113739,0.2150896,0.2854927,0.4104178,0.5590596,0.9817263,0.9550688,0.6481345,0.4470813,0.2393452,0.1955481
45.1937,-109.4707,1,-15.09167,-12.487,-12.46367,-8.488,-3.244667,0.7863334,4.610001,4.412333,-0.4933333,-4.037,-10.24867,-12.51367,-5.508333,-2.164333,-0.369,3.591,8.574,13.05933,18.24033,17.10633,11.47767,6.542666,-1.004,-3.914333,50.92966,48.75666,76.074,110.5647,111.9223,75.424,38.70732,44.77633,59.54299,50.98067,54.61766,35.367,8.056551,7.096824,7.521326,8.652549,26.47519,36.84187,47.60255,41.76099,26.26398,17.40067,10.97059,9.00387,13.75961,14.15279,17.91306,19.97999,27.26262,36.84187,49.66829,43.86636,26.8995,18.47578,13.8606,13.22417,184.6551,233.4117,309.4857,412.7242,273.7711,11.10382,0,0,10.02664,42.8666,97.48428,132.8513,48.77129,41.67446,34.15313,32.82673,83.87528,90,76.95107,74.27992,80.84619,76.86056,65.88995,56.88608,0.1135874,0.162936,0.1727263,0.2228579,0.3189501,0.4065836,0.690528,0.672456,0.4673828,0.3306198,0.1757173,0.1423406
45.1956,-109.4133,1,-14.49233,-11.95333,-11.80933,-7.884667,-2.723,1.456333,5.252,5.135,0.06633332,-3.436666,-9.640666,-11.88467,-5.006334,-1.675666,0.1023333,3.81,8.893999,13.398,18.55967,17.43,11.89334,6.940667,-0.6483333,-3.421333,49.59466,42.735,79.51399,122.2323,122.6017,83.97698,43.85467,47.24633,67.55034,56.71601,53.96167,36.35366,8.516054,7.488812,7.921331,9.08078,28.34921,38.48883,49.84894,43.54242,27.4381,18.4053,11.59138,9.497618,13.91098,14.30848,18.11013,20.27856,28.34921,38.48883,51.75246,45.83491,28.05969,19.17515,14.01309,13.36965,182.5602,225.2951,304.8092,416.4355,241.8175,4.869126,0,0,9.312059,41.87679,95.83846,132.1921,50.94803,43.45921,35.53788,36.00222,87.36057,90,77.34605,74.48018,82.02308,80.39248,68.80109,59.30348,0.1274705,0.1692719,0.1812984,0.2279436,0.3205815,0.4174193,0.699428,0.6884084,0.4774298,0.3338394,0.1794514,0.1525904
45.0993,-109.3499,1,-14.14033,-11.70167,-11.44967,-7.636334,-2.369667,1.483333,5.153333,4.940667,0.3313333,-3.064667,-9.377667,-11.464,-4.605333,-1.245333,0.4533333,4.157666,9.457334,14.02633,19.29733,18.06567,12.54,7.375999,-0.1500001,-2.901334,45.45633,34.521,68.94968,97.262,102.5393,75.13667,37.182,41.42367,57.08599,46.13933,44.895,32.86933,7.661468,6.630565,6.888784,8.545914,32.05919,43.10467,53.84663,45.79034,29.79147,20.02241,10.74612,8.677232,15.28241,15.71005,19.87445,22.3033,32.05919,43.10467,57.88345,50.96717,31.69411,21.55094,15.39163,14.6907,154.2539,188.7749,257.7245,344.4067,168.3523,1.597495,0,0,6.504777,30.24985,75.14484,108.0142,41.39697,34.76641,27.87763,29.49613,88.49077,90,70.18018,63.27385,70.40535,68.36229,57.61617,48.93895,0.1211458,0.1686514,0.1813069,0.227875,0.3344871,0.4216917,0.6948177,0.6693642,0.4926152,0.3461264,0.18313,0.1479702
